Character,Ackers,Al_Jarry,Amanda_Werner,Ann,Barbour,Baty,Boneli_ReflexArc_Test,Booster,Bryant,Buster,Buster_Friendly,Cora_Mercer,Dave,Dave_Holden,Dave_Holdens,Deckard,Don_Giovanni,Donna_Anna,Drop,Ed,Ed_Smith,Eldon,Eldon_Rosen,Elisabeth_Schwarzkopf,Frank,Friendly,Funny,Garland,George_Gleason,Gitchel,Goodby,Graveson,Groucho,Hannibal_Sloat,Hannibal_Sssloat,Harry,Harry_Bryant,Harry_Bryants,Hasking,Hitler,Ho_ho,Holden,Horace,Horst,Horst_Hartman,However,Irmgard_Baty,Isidore,JR,J_R_Isidore,Jarry,Jesus,John_Isidore,Judy,Keerist,Klugman,Lisa_Della_Casa,Lotte_Lehmann,Luba_Luft,Luba_Lufts,Luft,Lurie_Kampff,Maggie_Klugman,Mann,Manx,Mark,Marsten,Max_Polokov,Mercer,Mercerite,Milt,Milt_Borogrove,Miss_Luft,Miss_Rosen,Mozart,Muhe,Oakes,Pamina,Penfield,Phil_Resch,Phil_Reschs,Pilsen,Polokov,Polokovbetter,Pris,Pris_Stratton,Rachael,Rachael_Rosen,Rachael_RosenRachael,Rachael_Rosens,Resch,Rick,Rick_Deckard,Rosen,Rosens,Roy,Roy_Baty,Salander,Salander_3,Santa_Claus,Siddons,Sidney,Sloat,Suspends,Titus_Corning,Voigt,W4,Wade_Cortot,Wilbur_Mercer,Wild,Zip_click_zip,the_Sol_System,vid,vita_incerta,ya,yearninghe
George_Gleason,-0.2182178902359924,0.17407765595569782,-0.2182178902359924,-0.33333333333333326,-0.33333333333333326,-0.2182178902359924,-0.33333333333333326,-0.2182178902359924,-0.4472135954999579,0.2182178902359924,0.40824829046386296,-0.33333333333333326,-0.32478490123081544,-0.40824829046386296,-0.2182178902359924,-0.4210759605332594,-0.21821789023599236,-0.2182178902359924,1.0,-0.33333333333333326,-0.33333333333333326,-0.21821789023599236,-0.43328912241312095,-0.2182178902359924,-0.33333333333333326,-0.2182178902359924,-0.33333333333333326,-0.6622661785325219,1.0,-0.2182178902359924,-0.2182178902359924,-0.33333333333333326,-0.33333333333333326,-0.40824829046386296,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.33333333333333326,-0.33333333333333326,-0.2182178902359924,-0.2182178902359924,-0.33333333333333326,-0.21821789023599233,-0.21821789023599233,-0.2182178902359924,-0.40824829046386296,-0.5184758473652127,0.5773502691896257,-0.40824829046386296,-0.2182178902359924,-0.40824829046386296,0.0,-0.33333333333333326,-0.2182178902359924,-0.21821789023599233,-0.2182178902359924,-0.2182178902359924,-0.6166698388447784,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.21821789023599233,-0.21821789023599233,-0.33333333333333326,-0.33333333333333326,-0.2182178902359924,-0.40824829046386296,-0.07784989441615228,-0.2182178902359924,-0.40824829046386296,-0.33333333333333326,0.21821789023599236,-0.21821789023599242,-0.2182178902359924,-0.21821789023599233,-0.33333333333333326,-0.2182178902359924,0.21821789023599233,-0.6546536707079771,-0.40824829046386296,-0.33333333333333326,-0.33333333333333326,-0.2182178902359924,-0.12038585308576928,0.21821789023599233,-0.19487094073848926,-0.40824829046386296,-0.2182178902359924,-0.21821789023599242,-0.42107596053325946,-0.149071198499986,0.09245003270420485,-0.21821789023599242,1.0,-0.6666666666666665,-0.4472135954999579,-0.2182178902359924,-0.33333333333333326,-0.21821789023599233,-0.33333333333333326,0.21821789023599233,-0.40824829046386296,-0.2182178902359924,1.0,-0.5449492609130661,-0.2182178902359924,-0.2182178902359924,0.21821789023599233,-0.2182178902359924,1.0,0.5773502691896257,-0.2182178902359924,-0.2182178902359924,-0.21821789023599233,-0.2182178902359924
Gitchel,1.0,-0.3418817293789138,1.0,-0.2182178902359924,-0.2182178902359924,1.0,-0.2182178902359924,1.0,0.8783100656536798,0.7142857142857141,0.8017837257372731,-0.2182178902359924,0.8079621855688682,0.8017837257372731,1.0,0.6064496310619684,1.0,1.0,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,1.0,0.6888747637021416,1.0,-0.2182178902359924,1.0,-0.2182178902359924,0.6069769786668838,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.2182178902359924,0.8017837257372731,1.0,-0.14285714285714282,1.0,1.0,-0.2182178902359924,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.14285714285714288,-0.14285714285714288,1.0,0.8017837257372731,0.7467286566323436,-0.3779644730092272,-0.26726124191242434,-0.14285714285714282,0.8017837257372731,0.5345224838248487,-0.2182178902359924,1.0,-0.14285714285714288,1.0,1.0,0.6728419560243849,1.0,1.0,-0.14285714285714282,-0.14285714285714288,-0.14285714285714288,-0.2182178902359924,-0.2182178902359924,1.0,0.8017837257372731,0.7644707871564382,1.0,0.8017837257372731,-0.2182178902359924,0.9047619047619049,1.0,1.0,-0.14285714285714288,-0.2182178902359924,1.0,0.7142857142857141,0.7142857142857143,0.8017837257372731,-0.2182178902359924,0.6546536707079771,1.0,0.5516772843673705,0.7142857142857141,0.5528162322313309,0.8017837257372731,1.0,1.0,0.6064496310619684,0.6831300510639732,0.5447047794019222,1.0,-0.2182178902359924,0.4364357804719848,0.8783100656536798,1.0,-0.2182178902359924,-0.14285714285714288,-0.2182178902359924,0.7142857142857141,0.8017837257372731,1.0,-0.2182178902359924,0.45868247229386294,1.0,1.0,0.7142857142857141,1.0,-0.2182178902359924,-0.3779644730092272,1.0,1.0,-0.14285714285714288,1.0
Goodby,1.0,-0.3418817293789138,1.0,-0.2182178902359924,-0.2182178902359924,1.0,-0.2182178902359924,1.0,0.8783100656536798,0.7142857142857141,0.8017837257372731,-0.2182178902359924,0.8079621855688682,0.8017837257372731,1.0,0.6064496310619684,1.0,1.0,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,1.0,0.6888747637021416,1.0,-0.2182178902359924,1.0,-0.2182178902359924,0.6069769786668838,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.2182178902359924,0.8017837257372731,1.0,-0.14285714285714282,1.0,1.0,-0.2182178902359924,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.14285714285714288,-0.14285714285714288,1.0,0.8017837257372731,0.7467286566323436,-0.3779644730092272,-0.26726124191242434,-0.14285714285714282,0.8017837257372731,0.5345224838248487,-0.2182178902359924,1.0,-0.14285714285714288,1.0,1.0,0.6728419560243849,1.0,1.0,-0.14285714285714282,-0.14285714285714288,-0.14285714285714288,-0.2182178902359924,-0.2182178902359924,1.0,0.8017837257372731,0.7644707871564382,1.0,0.8017837257372731,-0.2182178902359924,0.9047619047619049,1.0,1.0,-0.14285714285714288,-0.2182178902359924,1.0,0.7142857142857141,0.7142857142857143,0.8017837257372731,-0.2182178902359924,0.6546536707079771,1.0,0.5516772843673705,0.7142857142857141,0.5528162322313309,0.8017837257372731,1.0,1.0,0.6064496310619684,0.6831300510639732,0.5447047794019222,1.0,-0.2182178902359924,0.4364357804719848,0.8783100656536798,1.0,-0.2182178902359924,-0.14285714285714288,-0.2182178902359924,0.7142857142857141,0.8017837257372731,1.0,-0.2182178902359924,0.45868247229386294,1.0,1.0,0.7142857142857141,1.0,-0.2182178902359924,-0.3779644730092272,1.0,1.0,-0.14285714285714288,1.0
Graveson,-0.2182178902359924,0.17407765595569788,-0.2182178902359924,1.0,1.0,-0.2182178902359924,1.0,-0.2182178902359924,0.149071198499986,-0.21821789023599245,-0.4082482904638631,1.0,-0.32478490123081544,0.4082482904638631,-0.2182178902359924,0.2526455763199557,-0.21821789023599236,-0.2182178902359924,-0.33333333333333326,1.0,1.0,-0.21821789023599236,0.5570860145311557,-0.2182178902359924,1.0,-0.2182178902359924,1.0,0.39735970711951324,-0.33333333333333326,-0.2182178902359924,-0.2182178902359924,1.0,1.0,0.4082482904638631,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,0.33333333333333326,0.33333333333333326,-0.2182178902359924,-0.2182178902359924,1.0,-0.21821789023599233,-0.21821789023599233,-0.2182178902359924,0.0,0.3110855084191276,-3.2049378106392736e-17,0.0,-0.2182178902359924,0.4082482904638631,0.0,1.0,-0.2182178902359924,-0.21821789023599233,-0.2182178902359924,-0.2182178902359924,0.20555661294825955,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.21821789023599233,0.6546536707079771,1.0,0.33333333333333326,-0.2182178902359924,0.0,0.23354968324845687,-0.2182178902359924,0.4082482904638631,1.0,-0.36369648372665403,-0.21821789023599242,-0.2182178902359924,-0.21821789023599233,1.0,-0.2182178902359924,-0.21821789023599245,0.21821789023599245,0.4082482904638631,1.0,3.700743415417188e-17,-0.2182178902359924,-0.12038585308576923,-0.21821789023599245,0.06495698024616309,0.4082482904638631,-0.2182178902359924,-0.21821789023599242,0.5895063447465633,0.44721359549995787,0.4622501635210242,-0.21821789023599242,-0.33333333333333326,-0.3333333333333333,0.14907119849998593,-0.2182178902359924,1.0,-0.21821789023599233,1.0,0.2182178902359924,0.4082482904638631,-0.2182178902359924,-0.33333333333333326,0.3892494720807615,-0.2182178902359924,-0.2182178902359924,0.2182178902359924,-0.2182178902359924,-0.33333333333333326,-3.2049378106392736e-17,-0.2182178902359924,-0.2182178902359924,-0.21821789023599233,-0.2182178902359924
Groucho,-0.2182178902359924,0.17407765595569788,-0.2182178902359924,1.0,1.0,-0.2182178902359924,1.0,-0.2182178902359924,0.149071198499986,-0.21821789023599245,-0.4082482904638631,1.0,-0.32478490123081544,0.4082482904638631,-0.2182178902359924,0.2526455763199557,-0.21821789023599236,-0.2182178902359924,-0.33333333333333326,1.0,1.0,-0.21821789023599236,0.5570860145311557,-0.2182178902359924,1.0,-0.2182178902359924,1.0,0.39735970711951324,-0.33333333333333326,-0.2182178902359924,-0.2182178902359924,1.0,1.0,0.4082482904638631,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,0.33333333333333326,0.33333333333333326,-0.2182178902359924,-0.2182178902359924,1.0,-0.21821789023599233,-0.21821789023599233,-0.2182178902359924,0.0,0.3110855084191276,-3.2049378106392736e-17,0.0,-0.2182178902359924,0.4082482904638631,0.0,1.0,-0.2182178902359924,-0.21821789023599233,-0.2182178902359924,-0.2182178902359924,0.20555661294825955,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.21821789023599233,0.6546536707079771,1.0,0.33333333333333326,-0.2182178902359924,0.0,0.23354968324845687,-0.2182178902359924,0.4082482904638631,1.0,-0.36369648372665403,-0.21821789023599242,-0.2182178902359924,-0.21821789023599233,1.0,-0.2182178902359924,-0.21821789023599245,0.21821789023599245,0.4082482904638631,1.0,3.700743415417188e-17,-0.2182178902359924,-0.12038585308576923,-0.21821789023599245,0.06495698024616309,0.4082482904638631,-0.2182178902359924,-0.21821789023599242,0.5895063447465633,0.44721359549995787,0.4622501635210242,-0.21821789023599242,-0.33333333333333326,-0.3333333333333333,0.14907119849998593,-0.2182178902359924,1.0,-0.21821789023599233,1.0,0.2182178902359924,0.4082482904638631,-0.2182178902359924,-0.33333333333333326,0.3892494720807615,-0.2182178902359924,-0.2182178902359924,0.2182178902359924,-0.2182178902359924,-0.33333333333333326,-3.2049378106392736e-17,-0.2182178902359924,-0.2182178902359924,-0.21821789023599233,-0.2182178902359924
Hannibal_Sloat,0.8017837257372731,-0.21320071635561041,0.8017837257372731,0.4082482904638631,0.4082482904638631,0.8017837257372731,0.4082482904638631,0.8017837257372731,0.9128709291752769,0.5345224838248488,0.4999999999999999,0.4082482904638631,0.556890098923011,1.0,0.8017837257372731,0.7219948723811553,0.8017837257372732,0.8017837257372731,-0.40824829046386296,0.4082482904638631,0.4082482904638631,0.8017837257372732,0.9855274566525744,0.8017837257372731,0.4082482904638631,0.8017837257372731,0.4082482904638631,0.8111071056538127,-0.40824829046386296,0.8017837257372731,0.8017837257372731,0.4082482904638631,0.4082482904638631,1.0,0.8017837257372731,-0.26726124191242434,0.8017837257372731,0.8017837257372731,-4.532466518368395e-17,-4.532466518368395e-17,0.8017837257372731,0.8017837257372731,0.4082482904638631,-0.26726124191242434,-0.26726124191242434,0.8017837257372731,0.75,0.8890008890013334,-0.3535533905932737,-0.24999999999999997,-0.26726124191242434,1.0,0.5,0.4082482904638631,0.8017837257372731,-0.26726124191242434,0.8017837257372731,0.8017837257372731,0.7552632224670202,0.8017837257372731,0.8017837257372731,-0.26726124191242434,-0.26726124191242434,0.26726124191242434,0.4082482904638631,-4.532466518368395e-17,0.8017837257372731,0.75,0.8581163303210331,0.8017837257372731,1.0,0.4082482904638631,0.6236095644623235,0.801783725737273,0.8017837257372731,-0.26726124191242434,0.4082482904638631,0.8017837257372731,0.5345224838248488,0.8017837257372733,1.0,0.4082482904638631,0.6123724356957947,0.8017837257372731,0.44232586846469146,0.5345224838248488,0.556890098923011,1.0,0.8017837257372731,0.801783725737273,0.9282791216329142,0.912870929175277,0.7925939239012169,0.801783725737273,-0.40824829046386296,0.2041241452319315,0.9128709291752769,0.8017837257372731,0.4082482904638631,-0.26726124191242434,0.4082482904638631,0.8017837257372732,1.0,0.8017837257372731,-0.40824829046386296,0.6674238124719146,0.8017837257372731,0.8017837257372731,0.8017837257372732,0.8017837257372731,-0.40824829046386296,-0.3535533905932737,0.8017837257372731,0.8017837257372731,-0.26726124191242434,0.8017837257372731
Hannibal_Sssloat,1.0,-0.3418817293789138,1.0,-0.2182178902359924,-0.2182178902359924,1.0,-0.2182178902359924,1.0,0.8783100656536798,0.7142857142857141,0.8017837257372731,-0.2182178902359924,0.8079621855688682,0.8017837257372731,1.0,0.6064496310619684,1.0,1.0,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,1.0,0.6888747637021416,1.0,-0.2182178902359924,1.0,-0.2182178902359924,0.6069769786668838,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.2182178902359924,0.8017837257372731,1.0,-0.14285714285714282,1.0,1.0,-0.2182178902359924,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.14285714285714288,-0.14285714285714288,1.0,0.8017837257372731,0.7467286566323436,-0.3779644730092272,-0.26726124191242434,-0.14285714285714282,0.8017837257372731,0.5345224838248487,-0.2182178902359924,1.0,-0.14285714285714288,1.0,1.0,0.6728419560243849,1.0,1.0,-0.14285714285714282,-0.14285714285714288,-0.14285714285714288,-0.2182178902359924,-0.2182178902359924,1.0,0.8017837257372731,0.7644707871564382,1.0,0.8017837257372731,-0.2182178902359924,0.9047619047619049,1.0,1.0,-0.14285714285714288,-0.2182178902359924,1.0,0.7142857142857141,0.7142857142857143,0.8017837257372731,-0.2182178902359924,0.6546536707079771,1.0,0.5516772843673705,0.7142857142857141,0.5528162322313309,0.8017837257372731,1.0,1.0,0.6064496310619684,0.6831300510639732,0.5447047794019222,1.0,-0.2182178902359924,0.4364357804719848,0.8783100656536798,1.0,-0.2182178902359924,-0.14285714285714288,-0.2182178902359924,0.7142857142857141,0.8017837257372731,1.0,-0.2182178902359924,0.45868247229386294,1.0,1.0,0.7142857142857141,1.0,-0.2182178902359924,-0.3779644730092272,1.0,1.0,-0.14285714285714288,1.0
Harry,-0.14285714285714282,0.5698028822981897,-0.14285714285714282,-0.2182178902359924,-0.2182178902359924,-0.14285714285714282,-0.2182178902359924,-0.14285714285714282,-0.29277002188455986,-0.4285714285714285,-0.26726124191242434,-0.2182178902359924,0.4677675811188186,-0.26726124191242434,-0.14285714285714282,0.1653953539259914,-0.1428571428571428,-0.14285714285714282,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.1428571428571428,-0.2836543144655877,-0.14285714285714282,-0.2182178902359924,-0.14285714285714282,-0.2182178902359924,-0.43355498476205995,-0.2182178902359924,-0.14285714285714282,-0.14285714285714282,-0.2182178902359924,-0.2182178902359924,-0.26726124191242434,-0.14285714285714282,1.0,-0.14285714285714282,-0.14285714285714282,-0.2182178902359924,-0.2182178902359924,-0.14285714285714282,-0.14285714285714282,-0.21821789023599245,-0.14285714285714285,-0.14285714285714285,-0.14285714285714282,-0.26726124191242434,-0.3394221166510653,-0.3779644730092272,-0.26726124191242434,1.0,-0.26726124191242434,-0.5345224838248487,-0.21821789023599245,-0.14285714285714282,-0.14285714285714285,-0.14285714285714282,-0.14285714285714282,-0.4037051736146308,-0.14285714285714282,-0.14285714285714282,1.0,-0.14285714285714285,-0.14285714285714285,-0.21821789023599245,-0.2182178902359924,-0.14285714285714282,-0.26726124191242434,-0.45868247229386294,-0.14285714285714282,-0.26726124191242434,-0.21821789023599245,-0.2380952380952381,-0.14285714285714282,-0.14285714285714282,-0.14285714285714285,-0.21821789023599245,-0.14285714285714282,-0.4285714285714286,0.1428571428571428,-0.26726124191242434,-0.21821789023599245,0.21821789023599233,-0.14285714285714282,-0.7092993656151905,-0.4285714285714286,0.5528162322313309,-0.26726124191242434,-0.14285714285714282,-0.14285714285714282,-0.27565892320998564,-0.48795003647426644,-0.4236592728681617,-0.14285714285714282,-0.21821789023599245,0.4364357804719849,-0.2927700218845599,-0.14285714285714282,-0.21821789023599245,-0.14285714285714285,-0.21821789023599245,-0.4285714285714286,-0.26726124191242434,-0.14285714285714282,-0.21821789023599245,0.45868247229386294,-0.14285714285714282,-0.14285714285714282,-0.4285714285714286,-0.14285714285714282,-0.21821789023599245,-0.3779644730092272,-0.14285714285714282,-0.14285714285714282,-0.14285714285714285,-0.14285714285714282
Harry_Bryant,1.0,-0.3418817293789138,1.0,-0.2182178902359924,-0.2182178902359924,1.0,-0.2182178902359924,1.0,0.8783100656536798,0.7142857142857141,0.8017837257372731,-0.2182178902359924,0.8079621855688682,0.8017837257372731,1.0,0.6064496310619684,1.0,1.0,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,1.0,0.6888747637021416,1.0,-0.2182178902359924,1.0,-0.2182178902359924,0.6069769786668838,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.2182178902359924,0.8017837257372731,1.0,-0.14285714285714282,1.0,1.0,-0.2182178902359924,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.14285714285714288,-0.14285714285714288,1.0,0.8017837257372731,0.7467286566323436,-0.3779644730092272,-0.26726124191242434,-0.14285714285714282,0.8017837257372731,0.5345224838248487,-0.2182178902359924,1.0,-0.14285714285714288,1.0,1.0,0.6728419560243849,1.0,1.0,-0.14285714285714282,-0.14285714285714288,-0.14285714285714288,-0.2182178902359924,-0.2182178902359924,1.0,0.8017837257372731,0.7644707871564382,1.0,0.8017837257372731,-0.2182178902359924,0.9047619047619049,1.0,1.0,-0.14285714285714288,-0.2182178902359924,1.0,0.7142857142857141,0.7142857142857143,0.8017837257372731,-0.2182178902359924,0.6546536707079771,1.0,0.5516772843673705,0.7142857142857141,0.5528162322313309,0.8017837257372731,1.0,1.0,0.6064496310619684,0.6831300510639732,0.5447047794019222,1.0,-0.2182178902359924,0.4364357804719848,0.8783100656536798,1.0,-0.2182178902359924,-0.14285714285714288,-0.2182178902359924,0.7142857142857141,0.8017837257372731,1.0,-0.2182178902359924,0.45868247229386294,1.0,1.0,0.7142857142857141,1.0,-0.2182178902359924,-0.3779644730092272,1.0,1.0,-0.14285714285714288,1.0
Harry_Bryants,1.0,-0.3418817293789138,1.0,-0.2182178902359924,-0.2182178902359924,1.0,-0.2182178902359924,1.0,0.8783100656536798,0.7142857142857141,0.8017837257372731,-0.2182178902359924,0.8079621855688682,0.8017837257372731,1.0,0.6064496310619684,1.0,1.0,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,1.0,0.6888747637021416,1.0,-0.2182178902359924,1.0,-0.2182178902359924,0.6069769786668838,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.2182178902359924,0.8017837257372731,1.0,-0.14285714285714282,1.0,1.0,-0.2182178902359924,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.14285714285714288,-0.14285714285714288,1.0,0.8017837257372731,0.7467286566323436,-0.3779644730092272,-0.26726124191242434,-0.14285714285714282,0.8017837257372731,0.5345224838248487,-0.2182178902359924,1.0,-0.14285714285714288,1.0,1.0,0.6728419560243849,1.0,1.0,-0.14285714285714282,-0.14285714285714288,-0.14285714285714288,-0.2182178902359924,-0.2182178902359924,1.0,0.8017837257372731,0.7644707871564382,1.0,0.8017837257372731,-0.2182178902359924,0.9047619047619049,1.0,1.0,-0.14285714285714288,-0.2182178902359924,1.0,0.7142857142857141,0.7142857142857143,0.8017837257372731,-0.2182178902359924,0.6546536707079771,1.0,0.5516772843673705,0.7142857142857141,0.5528162322313309,0.8017837257372731,1.0,1.0,0.6064496310619684,0.6831300510639732,0.5447047794019222,1.0,-0.2182178902359924,0.4364357804719848,0.8783100656536798,1.0,-0.2182178902359924,-0.14285714285714288,-0.2182178902359924,0.7142857142857141,0.8017837257372731,1.0,-0.2182178902359924,0.45868247229386294,1.0,1.0,0.7142857142857141,1.0,-0.2182178902359924,-0.3779644730092272,1.0,1.0,-0.14285714285714288,1.0
Hasking,-0.2182178902359924,0.17407765595569785,-0.2182178902359924,0.33333333333333326,0.33333333333333326,-0.2182178902359924,0.33333333333333326,-0.2182178902359924,0.14907119849998599,0.2182178902359924,-0.4082482904638631,0.33333333333333326,-0.32478490123081544,-4.532466518368395e-17,-0.2182178902359924,0.2526455763199557,-0.21821789023599236,-0.2182178902359924,-0.33333333333333326,0.33333333333333326,0.33333333333333326,-0.21821789023599236,0.061898446059017294,-0.2182178902359924,0.33333333333333326,-0.2182178902359924,0.33333333333333326,0.13245323570650439,-0.33333333333333326,-0.2182178902359924,-0.2182178902359924,0.33333333333333326,0.33333333333333326,-4.532466518368395e-17,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.2182178902359924,0.33333333333333326,-0.21821789023599233,-0.21821789023599233,-0.2182178902359924,0.4082482904638631,0.3110855084191276,0.5773502691896258,0.4082482904638631,-0.2182178902359924,0.0,-0.4082482904638631,0.33333333333333326,-0.2182178902359924,-0.21821789023599233,-0.2182178902359924,-0.2182178902359924,-0.06851887098275314,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.21821789023599233,0.6546536707079771,0.33333333333333326,1.0,-0.2182178902359924,0.4082482904638631,0.23354968324845687,-0.2182178902359924,0.0,0.33333333333333326,-0.36369648372665403,-0.21821789023599236,-0.2182178902359924,-0.21821789023599233,0.33333333333333326,-0.2182178902359924,0.2182178902359924,-0.21821789023599245,0.0,0.33333333333333326,-0.6666666666666666,-0.2182178902359924,-0.12038585308576923,0.2182178902359924,-0.4546988617231416,0.0,-0.2182178902359924,-0.21821789023599236,-0.08421519210665193,0.149071198499986,-0.2773500981126146,-0.21821789023599236,-0.33333333333333326,-1.5860328923216524e-17,0.14907119849998593,-0.2182178902359924,0.33333333333333326,-0.21821789023599233,0.33333333333333326,-0.21821789023599245,0.0,-0.2182178902359924,-0.33333333333333326,-0.23354968324845687,-0.2182178902359924,-0.2182178902359924,-0.21821789023599245,-0.2182178902359924,-0.33333333333333326,0.5773502691896258,-0.2182178902359924,-0.2182178902359924,-0.21821789023599233,-0.2182178902359924
Hitler,-0.2182178902359924,0.17407765595569785,-0.2182178902359924,0.33333333333333326,0.33333333333333326,-0.2182178902359924,0.33333333333333326,-0.2182178902359924,0.14907119849998599,0.2182178902359924,-0.4082482904638631,0.33333333333333326,-0.32478490123081544,-4.532466518368395e-17,-0.2182178902359924,0.2526455763199557,-0.21821789023599236,-0.2182178902359924,-0.33333333333333326,0.33333333333333326,0.33333333333333326,-0.21821789023599236,0.061898446059017294,-0.2182178902359924,0.33333333333333326,-0.2182178902359924,0.33333333333333326,0.13245323570650439,-0.33333333333333326,-0.2182178902359924,-0.2182178902359924,0.33333333333333326,0.33333333333333326,-4.532466518368395e-17,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.2182178902359924,0.33333333333333326,-0.21821789023599233,-0.21821789023599233,-0.2182178902359924,0.4082482904638631,0.3110855084191276,0.5773502691896258,0.4082482904638631,-0.2182178902359924,0.0,-0.4082482904638631,0.33333333333333326,-0.2182178902359924,-0.21821789023599233,-0.2182178902359924,-0.2182178902359924,-0.06851887098275314,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,-0.21821789023599233,0.6546536707079771,0.33333333333333326,1.0,-0.2182178902359924,0.4082482904638631,0.23354968324845687,-0.2182178902359924,0.0,0.33333333333333326,-0.36369648372665403,-0.21821789023599236,-0.2182178902359924,-0.21821789023599233,0.33333333333333326,-0.2182178902359924,0.2182178902359924,-0.21821789023599245,0.0,0.33333333333333326,-0.6666666666666666,-0.2182178902359924,-0.12038585308576923,0.2182178902359924,-0.4546988617231416,0.0,-0.2182178902359924,-0.21821789023599236,-0.08421519210665193,0.149071198499986,-0.2773500981126146,-0.21821789023599236,-0.33333333333333326,-1.5860328923216524e-17,0.14907119849998593,-0.2182178902359924,0.33333333333333326,-0.21821789023599233,0.33333333333333326,-0.21821789023599245,0.0,-0.2182178902359924,-0.33333333333333326,-0.23354968324845687,-0.2182178902359924,-0.2182178902359924,-0.21821789023599245,-0.2182178902359924,-0.33333333333333326,0.5773502691896258,-0.2182178902359924,-0.2182178902359924,-0.21821789023599233,-0.2182178902359924
Ho_ho,1.0,-0.3418817293789138,1.0,-0.2182178902359924,-0.2182178902359924,1.0,-0.2182178902359924,1.0,0.8783100656536798,0.7142857142857141,0.8017837257372731,-0.2182178902359924,0.8079621855688682,0.8017837257372731,1.0,0.6064496310619684,1.0,1.0,-0.2182178902359924,-0.2182178902359924,-0.2182178902359924,1.0,0.6888747637021416,1.0,-0.2182178902359924,1.0,-0.2182178902359924,0.6069769786668838,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.2182178902359924,0.8017837257372731,1.0,-0.14285714285714282,1.0,1.0,-0.2182178902359924,-0.2182178902359924,1.0,1.0,-0.2182178902359924,-0.14285714285714288,-0.14285714285714288,1.0,0.8017837257372731,0.7467286566323436,-0.3779644730092272,-0.26726124191242434,-0.14285714285714282,0.8017837257372731,0.5345224838248487,-0.2182178902359924,1.0,-0.14285714285714288,1.0,1.0,0.6728419560243849,1.0,1.0,-0.14285714285714282,-0.14285714285714288,-0.14285714285714288,-0.2182178902359924,-0.2182178902359924,1.0,0.8017837257372731,0.7644707871564382,1.0,0.8017837257372731,-0.2182178902359924,0.9047619047619049,1.0,1.0,-0.14285714285714288,-0.2182178902359924,1.0,0.7142857142857141,0.7142857142857143,0.8017837257372731,-0.2182178902359924,0.6546536707079771,1.0,0.5516772843673705,0.7142857142857141,0.5528162322313309,0.8017837257372731,1.0,1.0,0.6064496310619684,0.6831300510639732,0.5447047794019222,1.0,-0.2182178902359924,0.4364357804719848,0.8783100656536798,1.0,-0.2182178902359924,-0.14285714285714288,-0.2182178902359924,0.7142857142857141,0.8017837257372731,1.0,-0.2182178902359924,0.45868247229386294,1.0,1.0,0.7142857142857141,1.0,-0.2182178902359924,-0.3779644730092272,1.0,1.0,-0.14285714285714288,1.0
